UDI,Type,Air_temperature[K],Process_temperature[K],Rotational_speed[rpm],Torque[Nm],Tool_wear[min],Machine_failure,Power[W],strain,Temperature_difference
9236,L,300.2,311.3,1694.0,38.6,142,0,6847.46,5481.2,11.100000000000023
9237,L,299.3,309.2,1398.0,23.7,133,0,3469.64,3152.1,9.899999999999977
9238,L,301.3,309.9,1262.0,16.3,164,1,2154.15,2673.2000000000003,8.599999999999966
9239,L,301.9,312.6,1587.0,49.8,126,0,8276.27,6274.799999999999,10.700000000000045
9240,M,302.1,312.3,1703.0,23.9,170,0,4262.27,4062.9999999999995,10.199999999999989
9241,L,301.0,311.1,1255.0,30.7,41,0,4034.7,1258.7,10.100000000000023
9242,M,300.5,309.2,1550.0,44.7,12,0,7255.51,536.4000000000001,8.699999999999989
9243,M,301.6,311.4,1739.0,27.0,143,0,4916.91,3861.0,9.799999999999955
9244,M,296.1,304.9,1517.0,64.1,41,0,10182.92,2628.1,8.799999999999955
9245,L,300.4,310.9,1810.0,42.3,37,0,8017.66,1565.1,10.5
9246,H,300.1,309.7,1776.0,54.6,65,0,10154.63,3549.0,9.599999999999966
9247,L,300.4,309.9,1505.0,50.3,192,0,7927.44,9657.599999999999,9.5
9248,L,299.8,308.3,1472.0,14.6,132,0,2250.55,1927.2,8.5
9249,L,300.9,311.9,1475.0,47.3,29,0,7306.04,1371.6999999999998,11.0
9250,L,298.9,308.6,1562.0,39.7,94,0,6493.82,3731.8,9.700000000000045
9251,L,302.3,312.3,1327.0,39.3,170,0,5461.25,6680.999999999999,10.0
9252,M,300.9,310.2,1294.0,39.6,31,0,5366.09,1227.6000000000001,9.300000000000011
9253,L,300.3,308.7,1131.0,50.4,194,1,5969.28,9777.6,8.399999999999977
9254,L,298.6,308.1,1534.0,56.3,194,0,9044.04,10922.199999999999,9.5
9255,M,301.6,311.3,1902.0,28.0,41,0,5576.96,1148.0,9.699999999999989
9256,L,300.4,310.7,1181.0,40.7,125,0,5033.53,5087.5,10.300000000000011
9257,L,298.5,308.1,1505.0,53.9,4,0,8494.81,215.6,9.600000000000023
9258,L,299.9,309.2,1499.0,37.8,226,0,5933.65,8542.8,9.300000000000011
9259,M,301.3,309.8,1510.0,41.9,213,0,6625.51,8924.699999999999,8.5
9260,L,301.1,311.2,1762.0,42.1,95,0,7768.13,3999.5,10.099999999999966
9261,L,301.0,310.2,1378.0,61.0,186,1,8802.53,11346.0,9.199999999999989
9262,L,300.2,311.5,1189.0,47.4,22,0,5901.86,1042.8,11.300000000000011
9263,M,302.1,312.2,1442.0,60.5,229,1,9135.86,13854.5,10.099999999999966
9264,M,302.5,313.0,1418.0,57.3,105,0,8508.63,6016.5,10.5
9265,M,301.5,311.2,1138.0,37.6,135,0,4480.83,5076.0,9.699999999999989
9266,L,298.8,309.0,1581.0,42.9,195,0,7102.61,8365.5,10.199999999999989
9267,L,297.9,307.0,1325.0,60.3,69,0,8366.85,4160.7,9.100000000000023
9268,L,298.9,307.7,1523.0,28.5,218,0,4545.41,6213.0,8.800000000000011
9269,L,303.9,313.9,1473.0,47.5,236,1,7326.98,11210.0,10.0
9270,L,300.6,311.1,1345.0,47.6,18,0,6704.37,856.8000000000001,10.5
9271,L,304.3,312.3,1697.0,37.1,105,0,6593.02,3895.5,8.0
9272,L,299.8,309.3,1487.0,36.1,171,0,5621.43,6173.1,9.5
9273,M,299.5,311.3,1547.0,37.5,235,0,6075.05,8812.5,11.800000000000011
9274,L,299.9,310.3,1642.0,46.9,246,1,8064.45,11537.4,10.400000000000034
9275,M,299.8,311.4,1589.0,54.6,92,0,9085.42,5023.2,11.599999999999966
9276,L,298.5,307.8,1563.0,47.3,37,0,7741.92,1750.1,9.300000000000011
9277,L,297.7,307.2,1390.0,27.4,171,0,3988.36,4685.4,9.5
9278,L,301.0,312.0,1338.0,54.9,133,0,7692.32,7301.7,11.0
9279,L,302.1,312.7,1566.0,51.8,2,0,8494.74,103.6,10.599999999999966
9280,L,304.9,314.8,1365.0,37.5,223,0,5360.34,8362.5,9.900000000000034
9281,L,299.1,307.9,1680.0,33.4,239,1,5876.03,7982.599999999999,8.799999999999955
9282,H,299.3,310.5,1514.0,30.9,79,0,4899.06,2441.1,11.199999999999989
9283,M,298.5,311.0,1654.0,50.6,160,0,8764.25,8096.0,12.5
9284,L,302.3,310.7,1361.0,21.2,65,1,3021.5,1378.0,8.399999999999977
9285,M,301.6,313.0,1333.0,50.8,125,0,7091.24,6350.0,11.399999999999977
9286,M,298.2,307.8,1838.0,35.4,106,0,6813.61,3752.3999999999996,9.600000000000023
9287,M,298.2,307.9,1511.0,42.7,57,0,6756.49,2433.9,9.699999999999989
9288,M,301.9,312.2,1701.0,13.34999999999999,153,0,2378.01,2042.5499999999986,10.300000000000011
9289,L,300.8,309.6,1285.0,22.2,98,0,2987.34,2175.6,8.800000000000011
9290,L,301.5,311.5,1487.0,33.1,27,0,5154.27,893.7,10.0
9291,L,298.2,306.6,1771.0,30.8,170,0,5712.13,5236.0,8.400000000000034
9292,L,296.2,306.7,1257.0,47.5,240,1,6252.55,11400.0,10.5
9293,L,298.3,310.5,1945.0,42.9,74,0,8737.87,3174.6,12.199999999999989
9294,L,301.4,310.7,1574.0,59.2,109,0,9757.87,6452.8,9.300000000000011
9295,H,304.2,314.1,1391.0,45.0,215,1,6554.93,9675.0,9.900000000000034
9296,H,299.1,309.0,1600.0,33.4,15,0,5596.22,501.0,9.899999999999977
9297,M,304.6,315.5,1736.0,52.1,88,0,9471.44,4584.8,10.899999999999977
9298,M,301.7,312.1,1390.0,35.3,22,0,5138.28,776.5999999999999,10.400000000000034
9299,H,297.2,308.1,1415.0,34.7,186,0,5141.79,6454.200000000001,10.900000000000034
9300,L,300.4,309.9,1582.0,39.9,102,0,6610.1,4069.7999999999997,9.5
9301,L,301.7,312.2,1620.0,56.0,34,0,9500.18,1904.0,10.5
9302,L,295.1,303.85,1502.0,50.4,216,0,7927.37,10886.4,8.75
9303,M,301.3,312.0,1610.0,50.1,124,0,8446.8,6212.400000000001,10.699999999999989
9304,L,302.3,311.1,1690.0,59.4,168,0,10512.4,9979.199999999999,8.800000000000011
9305,M,300.8,310.5,1569.0,49.8,116,0,8182.4,5776.799999999999,9.699999999999989
9306,L,299.9,310.6,1414.0,27.7,230,0,4101.64,6371.0,10.700000000000045
9307,L,299.7,308.1,1534.0,45.3,108,0,7277.0,4892.4,8.400000000000034
9308,M,299.5,310.6,1852.0,56.1,96,0,10880.09,5385.6,11.100000000000023
9309,L,297.6,307.5,1597.0,24.8,149,0,4147.49,3695.2000000000003,9.899999999999977
9310,L,298.6,310.1,1760.0,39.7,73,0,7316.98,2898.1000000000004,11.5
9311,L,299.2,308.3,1445.0,29.3,128,0,4433.68,3750.4,9.100000000000023
9312,L,300.2,308.4,1585.0,41.2,249,0,6838.41,10258.800000000001,8.199999999999989
9313,M,298.9,308.9,1680.0,51.2,45,0,9007.57,2304.0,10.0
9314,L,298.3,308.8,1806.0,53.3,101,0,10080.3,5383.299999999999,10.5
9315,L,301.5,312.2,1757.0,38.1,21,0,7010.12,800.1,10.699999999999989
9316,L,300.7,309.6,1337.0,46.5,31,0,6510.48,1441.5,8.900000000000034
9317,M,298.9,307.3,1744.0,24.9,214,0,4547.52,5328.599999999999,8.400000000000034
9318,L,301.0,310.7,1839.0,22.5,157,0,4333.04,3532.5,9.699999999999989
9319,M,299.1,309.6,1435.0,51.1,86,0,7678.94,4394.6,10.5
9320,M,300.1,310.6,1377.0,13.34999999999999,42,0,1925.06,560.6999999999996,10.5
9321,L,302.0,313.5,1533.0,33.1,249,1,5313.72,8241.9,11.5
9322,M,298.8,308.4,1570.0,46.6,110,0,7661.51,5126.0,9.599999999999966
9323,M,297.7,305.8,1475.0,42.1,11,0,6502.83,463.1,8.100000000000023
9324,L,299.7,310.9,1325.0,13.34999999999999,82,0,1852.36,1094.6999999999991,11.199999999999989
9325,L,297.3,307.5,1801.0,45.1,198,0,8505.87,8929.800000000001,10.199999999999989
9326,H,299.4,309.7,1384.0,31.3,154,0,4536.38,4820.2,10.300000000000011
9327,M,299.4,310.2,1447.0,41.1,153,0,6227.86,6288.3,10.800000000000011
9328,L,295.1,306.3,1557.0,33.7,145,0,5494.74,4886.5,11.199999999999989
9329,L,301.1,311.0,1274.0,33.0,91,0,4402.63,3003.0,9.899999999999977
9330,M,299.6,310.8,1260.0,22.0,74,0,2902.83,1628.0,11.199999999999989
9331,M,302.4,312.9,1460.0,36.3,193,0,5549.94,7005.9,10.5
9332,M,300.4,309.8,1685.0,52.2,80,0,9210.84,4176.0,9.400000000000034
9333,L,301.5,311.2,1571.0,35.7,188,0,5873.18,6711.6,9.699999999999989
9334,M,302.4,313.0,1169.0,36.1,173,0,4419.27,6245.3,10.600000000000023
9335,L,299.7,309.0,1786.0,32.9,28,0,6153.27,921.1999999999999,9.300000000000011
9336,L,300.0,310.9,1680.0,27.1,159,0,4767.68,4308.900000000001,10.899999999999977
9337,M,296.9,307.0,1572.0,30.0,241,0,4938.58,7230.0,10.100000000000023
9338,H,302.5,312.9,1567.0,42.1,142,0,6908.44,5978.2,10.399999999999977
9339,L,299.7,311.1,1658.0,64.4,187,1,11181.47,12042.800000000001,11.400000000000034
9340,L,298.0,308.3,1954.0,49.6,209,0,10149.27,10366.4,10.300000000000011
9341,M,301.5,311.6,1695.0,46.1,155,0,8182.75,7145.5,10.100000000000023
9342,L,295.6,305.6,1591.0,59.7,154,0,9946.57,9193.800000000001,10.0
9343,M,299.1,309.0,1318.0,44.6,168,0,6155.72,7492.8,9.899999999999977
9344,M,301.8,312.1,1567.0,50.6,114,0,8303.25,5768.400000000001,10.300000000000011
9345,L,299.1,310.5,1676.0,42.0,46,0,7371.43,1932.0,11.399999999999977
9346,H,298.6,308.0,1517.0,44.4,32,0,7053.38,1420.8,9.399999999999977
9347,M,299.2,308.5,1444.0,25.9,43,0,3916.48,1113.7,9.300000000000011
9348,M,296.0,307.3,1637.0,36.8,49,0,6308.49,1803.1999999999998,11.300000000000011
9349,M,301.4,310.9,1361.0,34.3,9,0,4888.56,308.7,9.5
9350,M,299.8,310.0,1693.0,33.8,151,0,5992.42,5103.799999999999,10.199999999999989
9351,L,299.5,308.9,1460.0,33.2,121,0,5075.98,4017.2000000000003,9.399999999999977
9352,L,299.5,307.8,1158.0,54.2,33,1,6572.59,1788.6000000000001,8.300000000000011
9353,M,300.0,310.2,1456.0,36.2,106,0,5519.49,3837.2000000000003,10.199999999999989
9354,L,301.3,312.4,1527.0,38.5,90,0,6156.42,3465.0,11.099999999999966
9355,L,299.9,309.8,1636.0,62.5,19,0,10707.59,1187.5,9.900000000000034
9356,M,297.3,305.8,1616.0,47.6,232,0,8055.21,11043.2,8.5
9357,M,301.2,311.3,1307.0,40.0,24,0,5474.75,960.0,10.100000000000023
9358,L,301.0,310.2,1559.0,50.4,54,0,8228.21,2721.6,9.199999999999989
9359,M,300.4,307.8,1442.0,33.2,240,0,5013.4,7968.000000000001,7.400000000000034
9360,M,302.2,312.1,1473.0,35.7,217,0,5506.8,7746.900000000001,9.900000000000034
9361,L,300.1,310.6,1359.0,36.3,170,0,5166.0,6170.999999999999,10.5
9362,M,302.2,313.4,1528.0,42.4,180,0,6784.5,7632.0,11.199999999999989
9363,L,302.8,314.6,2026.5,44.5,212,0,9443.55,9434.0,11.800000000000011
9364,L,301.2,311.8,1870.0,30.4,177,0,5953.11,5380.8,10.600000000000023
9365,L,298.5,309.4,1359.0,44.0,54,0,6261.82,2376.0,10.899999999999977
9366,L,299.7,308.5,1549.0,45.9,140,0,7445.48,6426.0,8.800000000000011
9367,L,302.5,314.1,1481.0,35.2,176,0,5459.17,6195.200000000001,11.600000000000023
9368,M,297.0,308.3,1563.0,38.3,224,0,6268.83,8579.199999999999,11.300000000000011
9369,M,299.2,308.8,1702.0,28.6,123,0,5097.46,3517.8,9.600000000000023
9370,L,299.3,310.0,1514.0,24.9,137,0,3947.79,3411.2999999999997,10.699999999999989
9371,M,298.3,308.9,1410.0,28.5,91,0,4208.16,2593.5,10.599999999999966
9372,L,301.7,313.2,1745.0,47.1,224,0,8606.86,10550.4,11.5
9373,L,300.8,310.6,1317.0,45.1,10,0,6220.01,451.0,9.800000000000011
9374,M,298.6,307.8,1571.0,59.1,121,0,9722.82,7151.1,9.199999999999989
9375,L,301.2,310.7,1271.0,40.3,118,0,5363.88,4755.4,9.5
9376,L,299.7,310.6,1354.0,40.4,205,0,5728.34,8282.0,10.900000000000034
9377,M,298.2,306.3,1671.0,43.3,83,0,7576.92,3593.8999999999996,8.100000000000023
9378,L,298.6,305.6,1416.0,29.3,99,0,4344.7,2900.7000000000003,7.0
9379,M,300.9,311.8,1202.0,48.9,232,0,6155.2,11344.8,10.900000000000034
9380,L,301.9,312.2,1408.0,43.7,19,0,6443.36,830.3000000000001,10.300000000000011
9381,L,299.0,309.0,1389.0,30.5,71,0,4436.4,2165.5,10.0
9382,L,301.1,309.8,1312.0,43.6,78,0,5990.31,3400.8,8.699999999999989
9383,L,303.2,311.5,1636.0,47.5,224,0,8137.77,10640.0,8.300000000000011
9384,L,297.5,306.8,1261.0,26.6,82,0,3512.57,2181.2000000000003,9.300000000000011
9385,L,300.7,311.1,1432.0,50.4,47,0,7557.92,2368.7999999999997,10.400000000000034
9386,M,301.7,311.1,1561.0,35.4,75,0,5786.75,2655.0,9.400000000000034
9387,H,299.8,310.7,1476.0,13.34999999999999,144,0,2063.46,1922.3999999999987,10.899999999999977
9388,L,302.5,311.5,1465.0,49.6,32,0,7609.36,1587.2,9.0
9389,L,304.4,313.9,1408.0,53.3,242,1,7858.84,12898.599999999999,9.5
9390,L,300.7,311.4,1319.0,28.7,19,0,3964.2,545.3,10.699999999999989
9391,H,299.5,309.2,1424.0,23.3,173,0,3474.52,4030.9,9.699999999999989
9392,H,302.0,311.6,1655.0,53.1,30,0,9202.82,1593.0,9.600000000000023
9393,L,301.7,311.0,1460.0,33.8,101,0,5167.71,3413.7999999999997,9.300000000000011
9394,M,295.0,304.1,1567.0,53.3,178,0,8746.31,9487.4,9.100000000000023
9395,L,300.0,310.3,1737.0,22.1,119,0,4019.95,2629.9,10.300000000000011
9396,L,299.2,309.7,1645.0,53.9,247,1,9285.03,13313.3,10.5
9397,L,300.8,311.0,1309.0,50.6,82,0,6936.15,4149.2,10.199999999999989
9398,L,299.6,309.0,1618.0,45.3,18,0,7675.48,815.4,9.399999999999977
9399,L,299.8,309.6,1725.0,19.9,61,0,3594.77,1213.8999999999999,9.800000000000011
9400,L,298.3,309.9,1433.0,36.3,171,0,5447.3,6207.299999999999,11.599999999999966
9401,M,301.5,310.0,1254.0,49.9,204,1,6552.8,10179.6,8.5
9402,L,303.3,315.2,1459.0,23.1,165,0,3529.36,3811.5000000000005,11.899999999999977
9403,L,298.3,308.4,1571.0,34.7,48,0,5708.66,1665.6000000000001,10.099999999999966
9404,L,297.2,307.0,1644.0,43.8,64,0,7540.58,2803.2,9.800000000000011
9405,L,300.0,311.0,1444.0,28.4,10,0,4294.52,284.0,11.0
9406,L,299.9,307.9,1173.0,52.9,26,1,6498.04,1375.3999999999999,8.0
9407,L,302.3,313.7,1309.0,50.9,228,1,6977.28,11605.199999999999,11.399999999999977
9408,L,297.5,309.4,1602.0,42.3,57,0,7096.29,2411.1,11.899999999999977
9409,L,298.9,310.0,1894.0,44.2,230,0,8766.59,10166.0,11.100000000000023
9410,L,295.7,303.85,1534.0,34.5,191,0,5542.08,6589.5,8.150000000000034
9411,L,302.7,313.5,1773.0,45.8,192,0,8503.6,8793.599999999999,10.800000000000011
9412,M,300.5,312.1,1348.0,33.9,14,0,4785.4,474.59999999999997,11.600000000000023
9413,M,299.1,310.6,1422.0,37.9,81,0,5643.75,3069.9,11.5
9414,L,297.4,305.9,1119.0,35.0,234,1,4101.35,8190.0,8.5
9415,L,297.5,308.6,1604.0,54.2,88,0,9104.0,4769.6,11.100000000000023
9416,L,300.8,312.6,1378.0,51.9,0,0,7489.37,0.0,11.800000000000011
9417,L,297.8,307.8,1645.0,29.9,18,0,5150.69,538.1999999999999,10.0
9418,L,300.2,308.8,1448.0,53.2,183,0,8066.94,9735.6,8.600000000000023
9419,L,304.1,314.9,1899.0,32.0,191,0,6363.61,6112.0,10.799999999999955
9420,L,299.3,310.4,1858.0,58.4,33,0,11362.85,1927.2,11.099999999999966
9421,H,298.1,307.9,1125.0,55.5,63,1,6538.44,3496.5,9.799999999999955
9422,L,300.8,309.6,1643.0,61.7,9,0,10615.77,555.3000000000001,8.800000000000011
9423,L,297.5,308.5,1404.0,42.8,75,0,6292.74,3210.0,11.0
9424,L,303.4,312.7,1653.0,37.1,187,0,6422.08,6937.7,9.300000000000011
9425,H,302.8,313.2,1297.0,36.9,166,0,5011.81,6125.4,10.399999999999977
9426,M,299.7,311.2,1795.0,43.6,236,0,8195.58,10289.6,11.5
9427,L,298.2,306.5,1722.0,29.8,65,0,5373.76,1937.0,8.300000000000011
9428,M,299.1,310.1,1284.0,15.9,31,0,2137.92,492.90000000000003,11.0
9429,L,299.4,309.2,1505.0,35.9,50,0,5657.96,1795.0,9.800000000000011
9430,M,300.8,310.6,1567.0,40.3,25,0,6613.06,1007.4999999999999,9.800000000000011
9431,M,302.1,312.6,1666.0,45.4,56,0,7920.63,2542.4,10.5
9432,L,297.9,307.2,1535.0,43.9,83,0,7056.7,3643.7,9.300000000000011
9433,M,302.0,310.8,1678.0,41.3,187,0,7257.23,7723.099999999999,8.800000000000011
9434,L,301.2,309.5,1525.0,51.5,182,0,8224.43,9373.0,8.300000000000011
9435,L,299.0,310.2,1647.0,31.2,5,0,5381.17,156.0,11.199999999999989
9436,L,297.8,307.5,1293.0,33.2,246,0,4495.37,8167.200000000001,9.699999999999989
9437,M,300.2,310.8,1533.0,60.9,6,0,9776.6,365.4,10.600000000000023
9438,L,297.9,307.4,1743.0,13.34999999999999,193,0,2436.73,2576.5499999999984,9.5
9439,L,302.0,310.9,1790.0,51.0,80,0,9559.87,4080.0,8.899999999999977
9440,M,297.8,308.4,1568.0,45.5,153,0,7471.13,6961.5,10.599999999999966
9441,L,301.1,311.4,1520.0,39.9,117,0,6351.04,4668.3,10.299999999999955
9442,L,299.8,309.6,1782.0,48.8,94,0,9106.6,4587.2,9.800000000000011
9443,L,298.9,309.2,1519.0,47.1,118,0,7492.16,5557.8,10.300000000000011
9444,L,299.8,308.8,1742.0,25.4,97,0,4633.51,2463.7999999999997,9.0
9445,L,302.2,313.2,1518.0,30.2,209,0,4800.73,6311.8,11.0
9446,L,297.6,308.9,1545.0,35.1,232,0,5678.9,8143.200000000001,11.299999999999955
9447,H,299.2,309.9,1340.0,18.8,123,0,2638.1,2312.4,10.699999999999989
9448,M,298.5,308.1,1314.0,39.8,234,0,5476.55,9313.199999999999,9.600000000000023
9449,L,299.9,310.0,1713.0,46.2,77,0,8287.58,3557.4,10.100000000000023
9450,L,298.6,310.2,1846.0,51.5,132,0,9955.6,6798.0,11.599999999999966
9451,L,296.5,307.7,1556.0,40.7,214,0,6631.82,8709.800000000001,11.199999999999989
9452,M,297.9,309.9,1508.0,32.4,0,0,5116.52,0.0,12.0
9453,L,303.3,312.5,1721.0,42.1,83,0,7587.38,3494.3,9.199999999999989
9454,L,300.5,309.6,1598.0,39.1,129,0,6543.08,5043.900000000001,9.100000000000023
9455,M,300.4,310.6,1108.0,47.7,234,0,5534.61,11161.800000000001,10.200000000000045
9456,L,299.4,309.8,1715.0,39.4,124,0,7076.02,4885.599999999999,10.400000000000034
9457,L,299.9,309.8,1298.0,48.8,237,1,6633.2,11565.599999999999,9.900000000000034
9458,M,299.1,308.8,1535.0,37.3,100,0,5995.78,3729.9999999999995,9.699999999999989
9459,M,301.1,312.3,1458.0,52.8,64,0,8061.58,3379.2,11.199999999999989
9460,L,300.2,310.1,1423.0,41.7,9,0,6213.98,375.3,9.900000000000034
9461,M,297.7,306.4,1546.0,33.9,246,0,5488.3,8339.4,8.699999999999989
9462,L,300.5,309.4,1697.0,36.6,177,0,6504.16,6478.2,8.899999999999977
9463,M,295.1,305.3,1543.0,47.1,50,0,7610.54,2355.0,10.199999999999989
9464,L,300.8,313.8,1790.0,27.2,68,0,5098.6,1849.6,13.0
9465,M,297.2,306.2,1812.0,38.6,40,0,7324.43,1544.0,9.0
9466,H,299.8,309.5,1810.0,50.5,185,0,9571.91,9342.5,9.699999999999989
9467,H,297.6,310.0,1528.0,45.0,236,1,7200.53,10620.0,12.399999999999977
9468,H,300.0,309.5,1452.0,28.4,76,0,4318.31,2158.4,9.5
9469,L,301.2,311.6,1531.0,43.0,67,0,6894.02,2881.0,10.400000000000034
9470,L,303.0,314.9,1739.0,26.5,23,0,4825.85,609.5,11.899999999999977
9471,L,296.9,306.0,1728.0,41.8,111,0,7563.95,4639.799999999999,9.100000000000023
9472,M,302.0,311.6,1073.0,53.6,218,0,6022.73,11684.800000000001,9.600000000000023
9473,M,300.3,309.8,1592.0,40.6,55,0,6768.58,2233.0,9.5
9474,L,299.1,307.6,1114.0,28.6,121,1,3336.41,3460.6000000000004,8.5
9475,H,301.5,313.1,1534.0,38.0,227,0,6104.32,8626.0,11.600000000000023
9476,M,299.5,308.9,1443.0,41.8,234,0,6316.42,9781.199999999999,9.399999999999977
9477,H,301.4,310.6,1388.0,50.8,35,0,7383.83,1778.0,9.200000000000045
9478,M,298.0,307.6,1690.0,50.7,1,0,8972.7,50.7,9.600000000000023
9479,L,298.7,309.7,1422.0,29.1,223,1,4333.32,6489.3,11.0
9480,L,301.9,312.0,1536.0,36.7,55,0,5903.18,2018.5000000000002,10.100000000000023
9481,L,303.0,312.2,1371.0,43.8,208,0,6288.4,9110.4,9.199999999999989
9482,L,299.9,310.3,1551.0,33.9,11,0,5506.05,372.9,10.400000000000034
9483,M,294.4000000000001,305.2,1709.0,44.9,139,0,8035.58,6241.099999999999,10.799999999999898
9484,M,299.6,309.6,1380.0,26.5,84,0,3829.6,2226.0,10.0
9485,M,300.1,309.8,1652.0,42.5,71,0,7352.37,3017.5,9.699999999999989
9486,M,299.5,310.6,1548.0,50.1,149,0,8121.52,7464.900000000001,11.100000000000023
9487,L,300.7,310.5,1546.0,40.4,201,0,6540.63,8120.4,9.800000000000011
9488,L,299.0,310.7,1475.0,41.7,211,0,6441.05,8798.7,11.699999999999989
9489,L,301.7,310.9,1676.0,48.3,61,0,8477.15,2946.2999999999997,9.199999999999989
9490,L,297.7,306.9,1658.0,35.5,248,0,6163.7,8804.0,9.199999999999989
9491,L,302.5,311.6,1514.0,46.1,191,0,7308.96,8805.1,9.100000000000023
9492,L,303.1,312.9,1574.0,39.6,27,0,6527.22,1069.2,9.799999999999955
9493,L,298.2,308.2,1670.0,30.9,242,0,5403.85,7477.799999999999,10.0
9494,L,298.2,306.8,1634.0,48.9,88,0,8367.38,4303.2,8.600000000000023
9495,M,300.8,310.9,1483.0,53.9,240,1,8370.64,12936.0,10.099999999999966
9496,L,297.6,308.2,1746.0,51.4,155,0,9398.01,7967.0,10.599999999999966
9497,L,299.0,307.5,1692.0,48.9,3,0,8664.39,146.7,8.5
9498,L,302.2,311.7,1915.0,45.0,172,0,9024.22,7740.0,9.5
9499,H,301.5,312.0,1257.0,43.5,89,0,5726.02,3871.5,10.5
9500,L,304.0,312.9,1663.0,39.0,140,0,6791.81,5460.0,8.899999999999977
9501,L,300.3,310.0,1744.0,33.3,82,0,6081.62,2730.6,9.699999999999989
9502,M,298.8,309.9,1717.0,19.3,97,0,3470.21,1872.1000000000001,11.099999999999966
9503,L,300.1,311.9,1492.0,24.3,236,0,3796.68,5734.8,11.799999999999955
9504,H,299.7,310.1,1293.0,40.0,207,0,5416.11,8280.0,10.400000000000034
9505,L,299.7,309.6,1813.0,27.2,236,0,5164.11,6419.2,9.900000000000034
9506,L,300.0,309.5,1451.0,44.0,3,0,6685.73,132.0,9.5
9507,L,298.1,309.0,1485.0,57.3,188,0,8910.66,10772.4,10.899999999999977
9508,M,300.6,311.7,1907.0,13.34999999999999,83,0,2666.0,1108.0499999999993,11.099999999999966
9509,L,297.2,306.0,1310.0,30.2,104,0,4142.92,3140.7999999999997,8.800000000000011
9510,L,298.6,309.5,1684.0,61.7,153,0,10880.68,9440.1,10.899999999999977
9511,L,299.8,309.2,1403.0,48.2,107,0,7081.63,5157.400000000001,9.399999999999977
9512,L,295.5,304.6,1399.0,38.8,101,0,5684.31,3918.7999999999997,9.100000000000023
9513,L,301.5,311.4,1568.0,34.6,93,0,5681.34,3217.8,9.899999999999977
9514,M,295.9,306.9,1659.0,45.7,133,0,7939.46,6078.1,11.0
9515,M,301.3,311.6,1708.0,49.7,229,0,8889.41,11381.300000000001,10.300000000000011
9516,L,297.4,307.7,1731.0,27.3,76,0,4948.67,2074.8,10.300000000000011
9517,L,299.2,309.5,1411.0,54.8,117,0,8097.22,6411.599999999999,10.300000000000011
9518,M,301.0,311.5,1333.0,43.9,183,0,6128.06,8033.7,10.5
9519,L,304.4,314.3,1476.0,49.2,227,1,7604.66,11168.400000000001,9.900000000000034
9520,L,300.2,310.9,1600.0,50.1,80,0,8394.34,4008.0,10.699999999999989
9521,L,296.0,305.4,1501.0,43.0,154,0,6758.93,6622.0,9.399999999999977
9522,M,301.9,312.6,1046.5,44.3,34,0,4854.8,1506.1999999999998,10.700000000000045
9523,H,299.5,310.4,1210.0,45.1,231,0,5714.66,10418.1,10.899999999999977
9524,M,300.1,310.8,1494.0,36.3,224,0,5679.18,8131.199999999999,10.699999999999989
9525,L,301.1,311.9,1691.0,46.4,244,1,8216.56,11321.6,10.799999999999955
9526,L,295.5,306.0,1376.0,37.3,209,0,5374.72,7795.7,10.5
9527,M,300.0,311.2,1669.0,39.9,185,0,6973.61,7381.5,11.199999999999989
9528,L,299.2,306.9,1270.0,55.5,83,1,7381.17,4606.5,7.699999999999989
9529,H,302.4,313.3,1583.0,39.5,190,0,6547.97,7505.0,10.900000000000034
9530,H,301.5,313.4,1585.0,44.0,114,0,7303.16,5016.0,11.899999999999977
9531,L,296.7,306.1,1621.0,38.2,160,0,6484.48,6112.0,9.400000000000034
9532,H,302.5,311.8,1357.0,36.3,94,0,5158.4,3412.2,9.300000000000011
9533,L,300.9,312.2,1260.0,59.1,100,0,7798.06,5910.0,11.300000000000011
9534,M,296.9,306.0,1667.0,25.3,120,0,4416.57,3036.0,9.100000000000023
9535,L,300.1,309.4,1264.0,40.4,82,0,5347.58,3312.7999999999997,9.299999999999955
9536,L,302.1,312.2,1400.0,27.9,96,0,4090.35,2678.3999999999996,10.099999999999966
9537,M,297.6,306.8,1787.0,52.4,80,0,9805.83,4192.0,9.199999999999989
9538,M,302.8,313.6,1568.0,39.3,32,0,6453.08,1257.6,10.800000000000011
9539,L,297.0,306.2,1604.0,35.2,99,0,5912.56,3484.8,9.199999999999989
9540,L,298.4,308.8,1649.0,21.6,68,0,3729.95,1468.8000000000002,10.400000000000034
9541,L,298.1,308.4,1643.0,55.6,39,0,9566.23,2168.4,10.299999999999955
9542,L,302.8,314.4,1534.0,26.7,249,0,4289.09,6648.3,11.599999999999966
9543,L,299.0,310.2,1376.0,44.7,46,0,6441.02,2056.2000000000003,11.199999999999989
9544,L,297.7,307.1,2018.0,49.2,126,0,10397.16,6199.200000000001,9.400000000000034
9545,L,300.9,309.6,1485.0,61.6,172,0,9579.34,10595.2,8.700000000000045
9546,L,301.3,312.2,1597.0,34.4,26,0,5752.97,894.4,10.899999999999977
9547,L,301.3,310.7,1616.0,31.4,134,0,5313.73,4207.599999999999,9.399999999999977
9548,L,299.5,309.1,1442.0,35.6,185,0,5375.81,6586.0,9.600000000000023
9549,L,300.5,309.4,1461.0,34.0,13,0,5201.85,442.0,8.899999999999977
